original.name;bio1_Mean
Carex_pansa|CAL|spm00001964;103.1041667
Carex_papulosa|KOR|spm00000016;101.2857143
Carex_parallela|KHA|spm00006471;-32.50646552
Carex_parryana|ASK|spm00001634;21.96039604
Carex_parviflora|FRA_|spm00008036;35.14741036
Carex_parvispica||spm00004427;64.85714286
Carex_parvula||spm00003656;-3.528
Carex_pauciflora|ASK|spm00001142;27.73861247
Carex_paulovargasii|MOR|spm00004349;97
Carex_paxii|JAP|spm00006668;97.33333333
Carex_peckii|ASK|spm00001625;39.842723
Carex_pediformis_ssp_macroura|FIN|spm00003598;76
Carex_pediformis_ssp_pediformis|CHC|spm00003390;-23.66666667
Carex_pedunculata|MAS|spm00001147;57.68937876
Carex_pellita|CAL|spm00001148;67.76040353
Carex_penalpina|NZS|NCBI_AUTHOR_Gardner_335;68.28409091
Carex_pendula|FRA|spm00007935;107.0579065
Carex_pensylvanica|MAN|spm00001171;70.85099338
Carex_perdensa|NAT|spm00003218;159.8333333
Carex_peregrina|MDR|spm00000564;160.6724138
Carex_perplexa||spm00004409;160
Carex_perraudieriana|CNY|spm00004346;164.1428571
Carex_petasata|UTA|spm00001192;36.97969543
Carex_petitiana_ssp_attenuata|MLW|spm00004345;154
Carex_petitiana_ssp_petitiana|KEN|spm00002867;169.8571429
Carex_petricosa_var_petricosa|NWT|NCBI_Gillespie_1850;-100.1880342
Carex_petriei|NZ|NCBI_AUTHOR_Gardner_315;72.51219512
Carex_peucophila|MXC|spm00002576;137.3636364
Carex_phacota|KOR|spm00000344;134.0813008
Carex_phaeocephala|NEV|spm00001193;1.243323442
Carex_phleoides_ssp_phleoides|CLC|spm00005103;118.0943396
Carex_phyllostachys|TUR|spm00005164;108.3
Carex_physodes|TZK|spm00005427;96
Carex_pichinchensis|ECU|spm00000538;84.89130435
Carex_pigra|MSI|spm00001785;160.3125
Carex_pilosa|YUG|spm00000563;69.63134658
Carex_pilulifera|POR|spm00000583;72.97058824
Carex_pisiformis_var_pisiformis|CHS|spm00000095;102.0242718
Carex_pisiformis_var_sikokiana|KOR|spm00000349;122.1666667
Carex_planata|JAP|spm00005429;129.3738318
Carex_planiculmis|KOR|NCBI_Jung_2377;63.04444444
Carex_planispicata|MRY|spm00000666;141.8909091
Carex_plantaginea|TEN|spm00001893;77.10204082
Carex_platyphylla|MRY|spm00001152;87.06796117
Carex_pluriflora|ASK|spm00001956;33.51785714
Carex_podocarpa|BRC|spm00001932;-62.0599455
Carex_potens||spm00004430;89.52173913
Carex_praecox|HUN|spm00002176;78.66571429
Carex_praegracilis|CAL|spm00001157;73.40807175
Carex_prairea|BRC|spm00001951;68.00704225
Carex_praticola|COL|spm00001163;16.03641457
Carex_preslii|ORE|spm00001174;35.29365079
Carex_projecta|MAN|spm00001176;45.48790323
Carex_pseudobrizoides|POL|spm00002177;102.3661972
Carex_pseudocuraica|CH|spm00002605;38.38636364
Carex_pseudocyperus|MIC|spm00001179;70.76784427
Carex_pseudofoetida_ssp_pseudofoetida|CHQ|spm00005820;-27.25
Carex_pudica|JAP|spm00006673;132.8125
Carex_pulicaris|GRB|spm00005180;71.76495726
Carex_pumila|NCA|spm00002067;142.5901288
Carex_punctata|GRB|NCBI_Smith_3418;121.2094763
Carex_punicea|NZS|spm00005105;87.32926829
Carex_purpurata||spm00004431;71.16666667
Carex_purpurifera|KTY|spm00001470;132.9411765
Carex_pyrenaica|SPA|spm00000582;15.3005618
Carex_quadriflora|KOR|spm00000347;33.76923077
Carex_radfordii|SCA|spm00001438;140
Carex_radiata|MIC|spm00001198;82.02908277
Carex_rainbowii|NAT|NCBI_Martin_Bravo_2799;143.75
Carex_ramenskii|ASK|spm00001439;-13.85714286
Carex_randalpina|AUT|spm00003098;82.02857143
Carex_raoulii|NZ|NCBI_AUTHOR_Gardner_313;118.4761905
Carex_rariflora|YUK|spm00001999;-17.55329154
Carex_raynoldsii|CAL|spm00001184;22.91860465
Carex_recta||NCBI_Dean_SM00017;31.82857143
Carex_reinii|JAP|spm00006675;111.486631
Carex_remota|YUG|spm00006118;87.5010395
Carex_reniformis|GEO|spm00001187;176.4807692
Carex_reptabunda|CHX|spm00006415;-75.71428571
Carex_resectans|NZN|spm00002618;97.33333333
Carex_retroflexa|DEL|spm00001190;132.5518672
Carex_retrorsa|MIC|spm00001210;46.0931677
Carex_reuteriana_ssp_mauritanica|SPA|spm00003162;156.4545455
Carex_reuteriana_ssp_reuteriana|SPA|spm00003202;97
Carex_rhizina_ssp_rhizina|AUT|spm00002182;46.09090909
Carex_richardsonii|MRY|spm00001220;49.1875
Carex_riparia|GRB|NCBI_Blackstock_SM00004;87.33014354
Carex_rochebrunii|CHT|spm00006409;125.1034483
Carex_roraimensis||NCBI_Reznicek_3159;144
Carex_rorulenta|BAL|spm00003474;154.9130435
Carex_rosea|MAI|spm00001214;87.07578254
Carex_rossii|CAL|spm00001201;26.77467412
Carex_rostrata|WAS|spm00001600;31.79682131
Carex_rotundata|MAN|spm00001749;-30.31425091
Carex_rufina||NCBI_Anderberg_80;2.777777778
Carex_rufulistolon|EHM|spm00005833;131.5
Carex_runssoroensis|UGA|spm00000227;112.3333333
Carex_rupestris|FRA|spm00005213;-21.90692308
Carex_salina|QUE|spm00001953;24.53198653
Carex_sartwellii|BRC|spm00001982;49.2247557
Carex_satsumensis|TAI|spm00005838;115.3913043
Carex_saxatilis|UTA|spm00001223;-20.01615799
Carex_saximontana|COL|spm00001727;57.20430108
Carex_scabrata|QUE|NCBI_Waterway_3706;65.01408451
Carex_scabriuscula|CAL|spm00001246;75.04545455
Carex_scaposa|CHC|spm00007891;196.7843137
Carex_schimperiana|NAT|spm00007800;173
Carex_schweickerdtii|NAT|spm00007770;142.9
Carex_scirpoidea_ssp_scirpoidea|ASK|spm00001248;-39.89212828
Carex_scoparia|MAI|spm00001255;82.29310345
Carex_scopulorum_var_bracteosa|YUK|spm00006477;17.3697479
Carex_scopulorum_var_prionophylla|WAS|spm00004556;29.10526316
Carex_secalina|HUN|spm00004542;78.80487805
Carex_secta|NZ|NCBI_Waterway_3650;117.1294118
Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306;115.1666667
Carex_sedakowii||spm00005844;-39.875
Carex_sempervirens_ssp_sempervirens|SWI|spm00000540;68.73333333
Carex_seorsa|DEL|spm00001242;120.0620155
Carex_shimidzensis|JAP|NCBI_AUTHOR_Senni_591;96.76216216
Carex_shinnersii|TEN|spm00001225;145
Carex_siccata|ONT|spm00002070;38.30265849
Carex_siderosticta||spm00007900;98.79672131
Carex_silicea|DEL|spm00001232;79.91608392
Carex_silvestris||spm00004421;87.39583333
Carex_simensis|UGA|spm00000233;126.8125
Carex_simpliciuscula|CHT|spm00003402;-37.08793103
Carex_simulata|CAL|spm00001284;47.54304636
Carex_socialis|ALA|spm00001288;157.6363636
Carex_sociata|JAP|spm00006686;189.827957
Carex_songorica|TZK|spm00003384;41.5
Carex_sordida|CHM|spm00004515;1.951612903
Carex_sparganioides|DEL|spm00001289;88.896
Carex_spartea|NAT|spm00007814;151.25
Carex_speciosa_ssp_speciosa|EHM|spm00005853;230.6363636
Carex_spectabilis|BRC|spm00001979;16.33559322
Carex_spicata_ssp_spicata|BUL|spm00001272;56.98876404
Carex_spinirostris|NZ|NCBI_AUTHOR_Gardner_323;144.7173913
Carex_sprengelii|NBR|spm00001766;61.21914894
Carex_squarrosa|ARK|spm00001281;115.1125
Carex_stenantha_var_taisetsuensis|SAK|spm00006798;-1.388888889
Carex_stenocarpa|CHC|spm00003385;-24.01111111
Carex_stenophylla|HUN|spm00002178;39.47191011
Carex_stenostachys|JAP|spm00006689;112.472973
Carex_stipata_var_stipata|MAN|spm00001253;61.01985112
Carex_straminea|DEL|spm00001252;98.93103448
Carex_striatula|DEL|spm00001264;153.9596774
Carex_stricta|TEX|spm00001296;68.27958834
Carex_strictissima|NZS|spm00004413;91.85714286
Carex_strigosa|AUT|spm00003302;98.92289157
Carex_styloflexa|GEO|spm00001299;146.392
Carex_stylosa|NFL|spm00001490;15.80555556
Carex_subbracteata|CAL|spm00001955;123.58
Carex_suberecta|ARK|spm00001559;110.0102041
Carex_subfusca|CAL|spm00001868;88.4375
Carex_subspathacea||NCBI_Reznicek_3165;-8.930084746
Carex_subtilis||spm00004415;81.93548387
Carex_subviridis||spm00004429;115.5277778
Carex_supina_var_spaniocarpa|ASK|spm00001794;-81.03508772
Carex_swanii|ARK|spm00001304;104.7955975
Carex_sychnocephala|ONT|spm00001900;35.55072464
Carex_sylvatica|WAS|spm00001590;81.16832669
Carex_tenera|MAN|spm00001750;56.37647059
Carex_tenuiculmis|NZS|NCBI_AK_311164;98.80952381
Carex_tenuiflora|MAN|spm00001313;-2.780838323
Carex_testacea|NZ|NCBI_AUTHOR_Gardner_291;115.3684211
Carex_tetanica|MAN|spm00001314;76.78109453
Carex_tetrastachya|TEX|spm00001269;192.84
Carex_thornei|FLA|spm00000659;188.75
Carex_thunbergii||NCBI_Semsrott_3381;113.3694581
Carex_tincta|MAI|spm00001342;45.58333333
Carex_tomentosa|SPA|spm00000568;91.90299824
Carex_tonsa||spm00001317;65.7719715
Carex_torreyi|COL|spm00001708;32.82828283
Carex_torta||NCBI_Dragon_1288;83.63709677
Carex_trachycarpa||spm00002713;75.81818182
Carex_traiziscana|JAP|spm00006095;44
Carex_trautvetteriana||spm00005863;-125.3928571
Carex_tribuloides_var_sangamonensis|MSI|spm00002714;134.030303
Carex_tribuloides_var_tribuloides|SCA|spm00001323;84.65656566
Carex_trifida|NZ|NCBI_AUTHOR_Gardner_292;89.11111111
Carex_trinervis|SPA|spm00003778;98.53719008
Carex_trisperma_var_trisperma|GNL|spm00006097;49.45454545
Carex_tristachya_var_pocilliformis|KOR|spm00000352;151
Carex_tristachya_var_tristachya|CHS|spm00000132;154.7586207
Carex_tristis|IRN|spm00000599;13.92857143
Carex_troodi|CYP|spm00004356;102
Carex_typhina|LOU|spm00001330;115.5979381
Carex_uhligii|NAT|spm00003194;172.4054054
Carex_umbellata|DEL|spm00001376;79.90512334
Carex_umbricola||spm00005220;111.8833333
Carex_umbrosa_ssp_huetiana|TCS|spm00003480;49.14705882
Carex_umbrosa_ssp_sabynensis||NCBI_Murray_2912;-42.34482759
Carex_umbrosa_ssp_umbrosa|BUL|spm00000537;96.23622047
Carex_uncinata|NZN|spm00005112;106.4386921
Carex_ursina|YUK|spm00001975;-96.92146597
Carex_ussuriensis|CHS|spm00000533;19.33333333
Carex_utriculata|ASK|spm00001379;29.21126761
Carex_vaginata|YUK|spm00001974;0.285054818
Carex_ventosa|NZ|NCBI_AUTHOR_Gardner_312;114
Carex_vernacula|CAL|spm00005382;-0.42
Carex_vesicaria|DEL|spm00001360;52.9192229
Carex_vesicata||NCBI_AUTHOR_Shekhovtsov_614;-16.69863014
Carex_vexans|FLA|spm00001366;217.7428571
Carex_viridula|WAS|spm00004568;69.59016393
Carex_vixdentata|AGE|spm00002963;146.3076923
Carex_vulpina|GER|NCBI_HMH_2086;82.26070529
Carex_vulpinoidea|CAL|spm00001351;93.29508197
Carex_wahuensis_ssp_robusta||NCBI_Amano_SM00027;217
Carex_waponahkikensis|MAI|spm00002632;62
Carex_willdenowii|KTY|spm00000624;132.0574713
Carex_williamsii|YUK|spm00001969;-79.73758865
Carex_woodii|IOW|spm00001790;80.13194444
Carex_xerantica|ONT|spm00001913;24.83529412
Carex_xiphium|KOR|NCBI_Jung_2387;6.206896552
Carex_zikae|WAS|spm00001573;92.61290323
Carex_zotovii||spm00004411;111.3252033
