original.name;bio7_Mean
Carex_parryana|ASK|spm00001634;418.4455446
Carex_parviflora|FRA_|spm00008036;240.4501992
Carex_parvispica||spm00004427;218.4285714
Carex_parvula||spm00003656;336.44
Carex_pauciflora|ASK|spm00001142;327.9523476
Carex_paulovargasii|MOR|spm00004349;342.6666667
Carex_paxii|JAP|spm00006668;371.6666667
Carex_peckii|ASK|spm00001625;435.713615
Carex_pediformis_ssp_macroura|FIN|spm00003598;270
Carex_pediformis_ssp_pediformis|CHC|spm00003390;565.1666667
Carex_pedunculata|MAS|spm00001147;406.5270541
Carex_pellita|CAL|spm00001148;404.5649433
Carex_penalpina|NZS|NCBI_AUTHOR_Gardner_335;206.8636364
Carex_pendula|FRA|spm00007935;231.1659243
Carex_pensylvanica|MAN|spm00001171;405.2218543
Carex_perdensa|NAT|spm00003218;275.6666667
Carex_peregrina|MDR|spm00000564;139.3965517
Carex_perplexa||spm00004409;157
Carex_perraudieriana|CNY|spm00004346;157.5714286
Carex_petasata|UTA|spm00001192;377.3756345
Carex_petitiana_ssp_attenuata|MLW|spm00004345;179
Carex_petitiana_ssp_petitiana|KEN|spm00002867;139.7142857
Carex_petricosa_var_petricosa|NWT|NCBI_Gillespie_1850;491.3589744
Carex_petriei|NZ|NCBI_AUTHOR_Gardner_315;209.5365854
Carex_peucophila|MXC|spm00002576;208.3939394
Carex_phacota|KOR|spm00000344;277.2195122
Carex_phaeocephala|NEV|spm00001193;331.9198813
Carex_phleoides_ssp_phleoides|CLC|spm00005103;170.8867925
Carex_phyllostachys|TUR|spm00005164;325.3
Carex_physodes|TZK|spm00005427;439.125
Carex_pichinchensis|ECU|spm00000538;124.0652174
Carex_pigra|MSI|spm00001785;330.0625
Carex_pilosa|YUG|spm00000563;322.785872
Carex_pilulifera|POR|spm00000583;235.8068362
Carex_pisiformis_var_pisiformis|CHS|spm00000095;321.7038835
Carex_pisiformis_var_sikokiana|KOR|spm00000349;304
Carex_planata|JAP|spm00005429;320.9345794
Carex_planiculmis|KOR|NCBI_Jung_2377;347.7555556
Carex_planispicata|MRY|spm00000666;353.5090909
Carex_plantaginea|TEN|spm00001893;378.4664723
Carex_platyphylla|MRY|spm00001152;375.7621359
Carex_pluriflora|ASK|spm00001956;244.2857143
Carex_podocarpa|BRC|spm00001932;419.3841962
Carex_potens||spm00004430;199.5362319
Carex_praecox|HUN|spm00002176;312.2042857
Carex_praegracilis|CAL|spm00001157;393.3662182
Carex_prairea|BRC|spm00001951;394.6549296
Carex_praticola|COL|spm00001163;397.3305322
Carex_preslii|ORE|spm00001174;297.0952381
Carex_projecta|MAN|spm00001176;410.9899194
Carex_pseudobrizoides|POL|spm00002177;234.1830986
Carex_pseudocuraica|CH|spm00002605;407.5454545
Carex_pseudocyperus|MIC|spm00001179;312.850036
Carex_pseudofoetida_ssp_pseudofoetida|CHQ|spm00005820;374.5
Carex_pudica|JAP|spm00006673;321.53125
Carex_pulicaris|GRB|spm00005180;221.1324786
Carex_pumila|NCA|spm00002067;227.1180258
Carex_punctata|GRB|NCBI_Smith_3418;209.478803
Carex_punicea|NZS|spm00005105;197.5487805
Carex_purpurata||spm00004431;217
Carex_purpurifera|KTY|spm00001470;344.1764706
Carex_pyrenaica|SPA|spm00000582;307.3286517
Carex_quadriflora|KOR|spm00000347;403.2307692
Carex_radfordii|SCA|spm00001438;326
Carex_radiata|MIC|spm00001198;395.5592841
Carex_rainbowii|NAT|NCBI_Martin_Bravo_2799;237.25
Carex_ramenskii|ASK|spm00001439;308.4285714
Carex_randalpina|AUT|spm00003098;283.9714286
Carex_raoulii|NZ|NCBI_AUTHOR_Gardner_313;186
Carex_rariflora|YUK|spm00001999;309.3393417
Carex_raynoldsii|CAL|spm00001184;354.3023256
Carex_recta||NCBI_Dean_SM00017;320.1771429
Carex_reinii|JAP|spm00006675;322.3743316
Carex_remota|YUG|spm00006118;240.9022869
Carex_reniformis|GEO|spm00001187;329.3269231
Carex_reptabunda|CHX|spm00006415;650.1428571
Carex_resectans|NZN|spm00002618;214.6666667
Carex_retroflexa|DEL|spm00001190;361.473029
Carex_retrorsa|MIC|spm00001210;418.2717391
Carex_reuteriana_ssp_mauritanica|SPA|spm00003162;297.5909091
Carex_reuteriana_ssp_reuteriana|SPA|spm00003202;268.5
Carex_rhizina_ssp_rhizina|AUT|spm00002182;313.8181818
Carex_richardsonii|MRY|spm00001220;429.9659091
Carex_riparia|GRB|NCBI_Blackstock_SM00004;268.7129187
Carex_rochebrunii|CHT|spm00006409;296.7011494
Carex_roraimensis||NCBI_Reznicek_3159;122
Carex_rorulenta|BAL|spm00003474;220.2608696
Carex_rosea|MAI|spm00001214;391.7413509
Carex_rossii|CAL|spm00001201;376.9143389
Carex_rostrata|WAS|spm00001600;324.040378
Carex_rotundata|MAN|spm00001749;363.5688185
Carex_rufina||NCBI_Anderberg_80;224.4074074
Carex_rufulistolon|EHM|spm00005833;231.5
Carex_runssoroensis|UGA|spm00000227;126.4444444
Carex_rupestris|FRA|spm00005213;306.7653846
Carex_salina|QUE|spm00001953;258.456229
Carex_sartwellii|BRC|spm00001982;435.9576547
Carex_satsumensis|TAI|spm00005838;250.9347826
Carex_saxatilis|UTA|spm00001223;326.6403351
Carex_saximontana|COL|spm00001727;456.8064516
Carex_scabrata|QUE|NCBI_Waterway_3706;379.8366197
Carex_scabriuscula|CAL|spm00001246;294.7272727
Carex_scaposa|CHC|spm00007891;249.5098039
Carex_schimperiana|NAT|spm00007800;167
Carex_schweickerdtii|NAT|spm00007770;212.7
Carex_scirpoidea_ssp_scirpoidea|ASK|spm00001248;423.4285714
Carex_scoparia|MAI|spm00001255;345.4482759
Carex_scopulorum_var_bracteosa|YUK|spm00006477;325.3697479
Carex_scopulorum_var_prionophylla|WAS|spm00004556;344.3684211
Carex_secalina|HUN|spm00004542;327.5853659
Carex_secta|NZ|NCBI_Waterway_3650;190.8411765
Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306;128.6666667
Carex_sedakowii||spm00005844;552
Carex_sempervirens_ssp_sempervirens|SWI|spm00000540;242.54
Carex_seorsa|DEL|spm00001242;341.6046512
Carex_shimidzensis|JAP|NCBI_AUTHOR_Senni_591;330.2756757
Carex_shinnersii|TEN|spm00001225;392.7826087
Carex_siccata|ONT|spm00002070;421.601227
Carex_siderosticta||spm00007900;344.2098361
Carex_silicea|DEL|spm00001232;335.1398601
Carex_silvestris||spm00004421;195.8333333
Carex_simensis|UGA|spm00000233;152.3125
Carex_simpliciuscula|CHT|spm00003402;360.9086207
Carex_simulata|CAL|spm00001284;373.4900662
Carex_socialis|ALA|spm00001288;346
Carex_sociata|JAP|spm00006686;212.7526882
Carex_songorica|TZK|spm00003384;386.7894737
Carex_sordida|CHM|spm00004515;473.9032258
Carex_sparganioides|DEL|spm00001289;390.264
Carex_spartea|NAT|spm00007814;213.9107143
Carex_speciosa_ssp_speciosa|EHM|spm00005853;205.3636364
Carex_spectabilis|BRC|spm00001979;294.779661
Carex_spicata_ssp_spicata|BUL|spm00001272;354.9269663
Carex_spinirostris|NZ|NCBI_AUTHOR_Gardner_323;176.1304348
Carex_sprengelii|NBR|spm00001766;423.6680851
Carex_squarrosa|ARK|spm00001281;371.71875
Carex_stenantha_var_taisetsuensis|SAK|spm00006798;331.8888889
Carex_stenocarpa|CHC|spm00003385;397.2333333
Carex_stenophylla|HUN|spm00002178;385.5468165
Carex_stenostachys|JAP|spm00006689;324.6171171
Carex_stipata_var_stipata|MAN|spm00001253;405.2555831
Carex_straminea|DEL|spm00001252;368.5287356
Carex_striatula|DEL|spm00001264;329.1048387
Carex_stricta|TEX|spm00001296;389.6003431
Carex_strictissima|NZS|spm00004413;205.7142857
Carex_strigosa|AUT|spm00003302;232.6746988
Carex_styloflexa|GEO|spm00001299;330.736
Carex_stylosa|NFL|spm00001490;278.0944444
Carex_subbracteata|CAL|spm00001955;216.44
Carex_suberecta|ARK|spm00001559;386.7959184
Carex_subfusca|CAL|spm00001868;310.975
Carex_subspathacea||NCBI_Reznicek_3165;278.315678
Carex_subtilis||spm00004415;210.6774194
Carex_subviridis||spm00004429;190.5
Carex_supina_var_spaniocarpa|ASK|spm00001794;461.1578947
Carex_swanii|ARK|spm00001304;359.3018868
Carex_sychnocephala|ONT|spm00001900;447.8647343
Carex_sylvatica|WAS|spm00001590;251.5498008
Carex_tenera|MAN|spm00001750;417.7929412
Carex_tenuiculmis|NZS|NCBI_AK_311164;198
Carex_tenuiflora|MAN|spm00001313;399.5712575
Carex_testacea|NZ|NCBI_AUTHOR_Gardner_291;188.3233083
Carex_tetanica|MAN|spm00001314;418.2437811
Carex_tetrastachya|TEX|spm00001269;326.4
Carex_thornei|FLA|spm00000659;299.75
Carex_thunbergii||NCBI_Semsrott_3381;326.4433498
Carex_tincta|MAI|spm00001342;407.8888889
Carex_tomentosa|SPA|spm00000568;265.9312169
Carex_tonsa||spm00001317;395.8598575
Carex_torreyi|COL|spm00001708;457.5252525
Carex_torta||NCBI_Dragon_1288;363.1693548
Carex_trachycarpa||spm00002713;190.8181818
Carex_traiziscana|JAP|spm00006095;324
Carex_trautvetteriana||spm00005863;564.75
Carex_tribuloides_var_sangamonensis|MSI|spm00002714;369.6363636
Carex_tribuloides_var_tribuloides|SCA|spm00001323;399.6010101
Carex_trifida|NZ|NCBI_AUTHOR_Gardner_292;159.7592593
Carex_trinervis|SPA|spm00003778;205.338843
Carex_trisperma_var_trisperma|GNL|spm00006097;410.1818182
Carex_tristachya_var_pocilliformis|KOR|spm00000352;262.6190476
Carex_tristachya_var_tristachya|CHS|spm00000132;302.1724138
Carex_tristis|IRN|spm00000599;318.0238095
Carex_troodi|CYP|spm00004356;220.5
Carex_typhina|LOU|spm00001330;375.7731959
Carex_uhligii|NAT|spm00003194;198.8918919
Carex_umbellata|DEL|spm00001376;395.7571157
Carex_umbricola||spm00005220;152.1333333
Carex_umbrosa_ssp_huetiana|TCS|spm00003480;262.8676471
Carex_umbrosa_ssp_sabynensis||NCBI_Murray_2912;468.9425287
Carex_umbrosa_ssp_umbrosa|BUL|spm00000537;248.1102362
Carex_uncinata|NZN|spm00005112;190.6675749
Carex_ursina|YUK|spm00001975;366.8638743
Carex_ussuriensis|CHS|spm00000533;424.7333333
Carex_utriculata|ASK|spm00001379;390.3965901
Carex_vaginata|YUK|spm00001974;345.3294864
Carex_ventosa|NZ|NCBI_AUTHOR_Gardner_312;129.875
Carex_vernacula|CAL|spm00005382;327.58
Carex_vesicaria|DEL|spm00001360;325.1492843
Carex_vesicata||NCBI_AUTHOR_Shekhovtsov_614;460.0410959
Carex_vexans|FLA|spm00001366;242.4285714
Carex_viridula|WAS|spm00004568;303.0194672
Carex_vixdentata|AGE|spm00002963;241.5384615
Carex_vulpina|GER|NCBI_HMH_2086;275.8010076
Carex_vulpinoidea|CAL|spm00001351;371.2858607
Carex_wahuensis_ssp_robusta||NCBI_Amano_SM00027;193
Carex_waponahkikensis|MAI|spm00002632;344.9
Carex_willdenowii|KTY|spm00000624;350.2298851
Carex_williamsii|YUK|spm00001969;453.7163121
Carex_woodii|IOW|spm00001790;391.9861111
Carex_xerantica|ONT|spm00001913;430.5764706
Carex_xiphium|KOR|NCBI_Jung_2387;432.2413793
Carex_zikae|WAS|spm00001573;244.0806452
Carex_zotovii||spm00004411;191.3821138
